X,Y,DESCRIP10,BUSINESS10,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324418,672518,bakers (artisan),Dough Re Mi,Class 1,Class 1,Class 1,Class 1,127 GILMORE PLACE,EH3 9PP,2376
324418,672518,vacant,vacant,Class 2,Class 1,Class 1,Vacant,131 GILMORE PLACE,EH3 9PP,2377
324408,672511,glaziers,Viewforth Glazing,Vacant,Vacant,Class 1,Class 4,137 GILMORE PLACE,EH3 9PP,2378
323152.5212,672355.0107,solicitors,MBS Solicitors,Class 1,Vacant,Class 1,Class 2,150-152 GORGIE ROAD,EH11 2NT,2379
323146.6702,672353.414999999,vacant,vacant,Class 1,Class 1,Vacant,Vacant,156 GORGIE ROAD,EH11 2NT,2380
323139.9785,672351.0745,New Age products,Georgina Holdsworrth,Class 1,Vacant,Class 2,Class 1,158 GORGIE ROAD,EH11 2NT,2381
323137.0531,672350.276699999,hairdresser,Blush,Class 1,Class 1,Class 1,Class 1,160 GORGIE ROAD,EH11 2NT,2382
323134.1276,672349.2129,hot food take-away,Wendy's Takeaway,SUI GENERIS,Class 1,Vacant,SUI GENERIS,162 GORGIE ROAD,EH11 2NT,2383
323131.4681,672348.1491,hairdresser,Beverly Paul Hairdressing,Class 2,Class 1,Class 1,Class 1,166 GORGIE ROAD,EH11 2NT,2384
323128.2767,672347.6172,hair & beauty,Trade Cut,Class 1,Class 1,Class 1,Class 1,168 GORGIE ROAD,EH11 2NT,2385
323123.1169,672345.0853,chinese medicine,Chinese Medical Clinic,Class 1,Class 1,Class 1,Class 2,170 GORGIE ROAD,EH11 2NT,2386
323117.5319,672343.489600001,bank,Lloyds TSB Scotland,Class 2,Class 2,Class 2,Class 2,174-176 GORGIE ROAD,EH11 2NT,2387
323066.6064,672326.127599999,launderette & dry cleaner,Sundial, , ,Class 1,Class 1,194-196 GORGIE ROAD,EH11 2NX,2388
323060.266,672323.681,optician,For Eyes,Class 1,Class 1,Class 1,Class 1,200 GORGIE ROAD,EH11 2NX,2389
323056.8086,672322.351199999,jeweller,Scotts,Class 1,Class 1,Class 1,Class 1,202 GORGIE ROAD,EH11 2NX,2390
323051.8617,672320.6702,hairdresser,Sams,Class 1,Class 1,Class 1,Class 1,204 GORGIE ROAD,EH11 2NX,2391
323048.1383,672319.340500001,charity shop,Lifeline,Class 1,Class 1,Class 1,Class 1,206 GORGIE ROAD,EH11 2NX,2392
323044.415,672318.276699999,grocer,Royal Food Store,Class 1,Class 1,Class 1,Class 1,208 GORGIE ROAD,EH11 2NX,2393
323023.7126,672309.340500001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,212 GORGIE ROAD,EH11 2PN,2394
323018.9255,672307.2129,grocer,Gorgie Mini-Market,Class 1,Class 1,Class 1,Class 1,214 GORGIE ROAD,EH11 2PN,2395
323011.8617,672304.7448,barbers,Brandons Barbers,Class 1,Class 1,Class 1,Class 1,216 GORGIE ROAD,EH11 2PN,2396
323007.8724,672303.1491,knitting supplies,no name on fascia,Class 1,Class 1,Class 1,Class 1,218 GORGIE ROAD,EH11 2PN,2397
323004.415,672301.553400001,sandwich shop,Baguette Express,Class 1,Class 1,Class 1,Class 1,222 GORGIE ROAD,EH11 2PN,2398
324408,672511,glaziers,Viewforth Glazing,Class 1,Class 4,Class 4,Class 4,139 GILMORE PLACE,EH3 9PP,2399
324386.2678,672496.699899999,letting agent,Maguire Lewis,Vacant,Class 2, ,Class 2,141 GILMORE PLACE,EH3 9PW,2400
324382.6393,672493.978499999,chandelier & lamp restorers,Berlands of Edinburgh,Class 1,Class 4,Class 4,Class 4,143 GILMORE PLACE,EH3 9PW,2401
324379.0108,672491.257099999,plumbers,Whites,Class 4,Class 4,Class 4,Class 4,145 GILMORE PLACE,EH3 9PW,2402
324371.4643,672485.814300001,dwelling,dwelling,Vacant,Class 2,Class 9,Class 9, , ,2403
324351.825,672469.175000001,taxi office,Central Radio Taxis,Class 4,Class 4,Class 4,Class 4,163-165 GILMORE PLACE,EH3 9PW,2404
324347.7429,672466.453600001,restaurant,Itri,Class 3,Class 3,Class 3,Class 3,169-173 GILMORE PLACE,EH3 9PW,2405
324344.6285,672462.978499999,hot food take-away (Chinese),Taste of China,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,175-177 GILMORE PLACE,EH3 9PW,2406
324332.8035,672452.885600001,accountants,B.G. Connor & Co.,Class 1,Class 2,Class 2,Class 2,185 GILMORE PLACE,EH3 9PW,2407
324328.2678,672449.257099999,vacant,vacant,Class 1,Vacant,Vacant,Vacant,187 GILMORE PLACE,EH3 9PW,2408
324323.2786,672446.0821,dwelling,dwelling,Vacant,Class 1,Class 1,Class 9, , ,2409
324319.1965,672442.907099999,dwelling,dwelling,Class 4,Class 4,Class 4,Class 9, , ,2410
324315.1144,672439.7322,vacant,vacant,Class 4,Class 4,Class 4,Vacant, , ,2411
324307.1965,672433.453600001,vacant,vacant,Class 2,Vacant,Class 2,Vacant,197 GILMORE PLACE,EH3 9PW,2412
324605,672694,vacant,vacant,Class 1,Class 1,Class 1,Vacant,50C GILMORE PLACE,EH3 9NX,2413
324546,672669,petrol filling station & shop,Forall's Garage & Showroom,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,66 GILMORE PLACE,EH3 9NX,2414
324559,672669,children's nursery,Rainbow Kindergarten,Class 4,Class 10,Class 10,Class 10, , ,2415
324559,672669,dwelling,dwelling,Class 1,Class 1,Class 9,Class 9, , ,2416
324671.6501,674523.125299999,grocer & n/t/c,Nairn Brothers,Class 2,Class 1,Class 1,Class 1,1 GLANVILLE PLACE,EH3 6SZ,2417
324667.2861,674526.9858,DVD rental & internet cafe,Moviebank,Class 1,Class 1,Vacant,Class 1,3 GLANVILLE PLACE,EH3 6SZ,2418
324658.9221,674534.5177,coffee shop,Caffé Nero,Class 1,Class 3,Class 3,Class 3,4-6 GLANVILLE PLACE,EH3 6SZ,2419
319269.6579,672864.702299999,computers & computer accessories,PC World (Dixons), ,Class 1,Class 1,Class 1,1-17 GLASGOW ROAD,EH12 8HH,2420
319193,672876,petrol filling station & shop,Shell + Select Shop, , ,Class 1,Class 1,21 GLASGOW ROAD,EH12 8HW,2421
319183,672870,restaurant (Italian),Fabio's,Class 3,Class 3,Class 3,Class 3,23 GLASGOW ROAD,EH12 8HW,2422
318672.881,672531.509500001,hairdresser & beauty salon,Diane Ward Hair and Beauty, , ,Class 1,Class 1,89B(2) GLASGOW ROAD,EH12 8LJ,2423
318676.4589,672507.6568,sports goods,First Fitness Factory, , ,Class 1,Class 1,89B(3) GLASGOW ROAD,EH12 8LJ,2424
318022.6993,672654.6669,electrical goods,Comet, ,Class 1,Class 1,Class 1,113 GLASGOW ROAD,EH12 8LU,2425
319284,672952,restaurant (Chinese),Chinese Manor House, , ,Class 3,Class 3,2 GLASGOW ROAD,EH12 8HL,2426
319218.0943,672928.677100001,hairdresser + wigs,A & E Turvey & Co.,Class 1,Class 1,Class 1,Class 1,14 GLASGOW ROAD,EH12 8HL,2427
319214.4612,672927.727399999,storage for chippie,Bar B Que,Class 1,Class 1,Class 1,SUI GENERIS,18 GLASGOW ROAD,EH12 8HL,2428
319208.8639,672926.442299999,hot food take-away (fish & chips),Bar B Que, , ,SUI GENERIS,SUI GENERIS,20-22 GLASGOW ROAD,EH12 8HL,2429
319203.3354,672925.157199999,n/t/c & grocer (lic.),Shaheen Newsagent,Class 1,Class 1,Class 1,Class 1,24 GLASGOW ROAD,EH12 8HL,2430
319195.6206,672923.6457,hot food take-away (Chinese),Hei Garden,Class 1,Class 1,SUI GENERIS,SUI GENERIS,28 GLASGOW ROAD,EH12 8HL,2431
319191.3354,672922.6834,electrician,G & A Electrical Services, , ,Class 4,Class 4,30 GLASGOW ROAD,EH12 8HL,2432
318310.1558,672783.4037,beauty salon,AMS,Class 1,Class 9,Class 1,Class 1,144A GLASGOW ROAD,EH12 8LS,2433
318106.1926,672771.210999999,petrol filling station & shop,Shell + Select Shop, , ,Class 1,Class 1,166 GLASGOW ROAD,EH12 8LS,2434
313205.0711,672608.863500001,dwelling,dwelling, , ,Class 1,Class 9, , ,2435
327780.3608,669993.343599999,launderette,The Wash House,Vacant,Vacant,Vacant,Class 1,33 GLENVARLOCH CRESCENT,EH16 6AS,2436
327775.2955,669991.9175,dwelling,dwelling,Class 1,Vacant,Class 4,Class 9, , ,2437
327761.3608,669988.343599999,grocer,Inch Superstore,Class 1,Class 1, ,Class 1,39-45 GLENVARLOCH CRESCEN,EH16 6AS,2438
327754.33,669986.426100001,vacant,vacant,Class 1,Vacant,Class 4,Vacant, , ,2439
327747.9347,669984.982799999,dwelling,dwelling,Class 1,Class 1,Class 1,Class 9, , ,2440
327737.2303,669983.1306,vacant,vacant, , ,Vacant,Vacant,51-53 GLENVARLOCH CRESCEN,EH16 6AS,2441
327731.1478,669981.982799999,dwelling,dwelling,Class 1,Class 1,Class 1,Class 9,55 GLENVARLOCH CRESCENT,EH16 6AS,2442
327724.9347,669980.982799999,vacant,vacant,Class 1,Class 1,Class 1,Vacant,59 GLENVARLOCH CRESCENT,EH16 6AS,2443
327717.9347,669979.982799999,dwelling,dwelling,Vacant,Vacant,Class 9,Class 9, , ,2444
327709.5739,669978.556700001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,65 GLENVARLOCH CRESCENT,EH16 6AS,2445
324688.2245,674452.9221,restaurant (Thai),Songkran,Class 3,Class 3,Class 3,Class 3,8 GLOUCESTER STREET,EH3 6EG,2446
324738.4079,675863.166099999,optician / optometrist,Rodger & Smalridge, ,Class 1,Class 1,Class 1,1 GOLDENACRE TERRACE,EH3 5QP,2447
322674.0,672171.044500001,restaurant & hot food take-away,McDonalds, , ,Class 3,Class 3,99 GORGIE PARK ROAD,EH14 1NG,2448
323332.2129,672408.797900001,public house,Robertson's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,73 GORGIE ROAD,EH11 2LA,2449
323217.8617,672361.053099999,launderette,Gorgie Laundrette,Class 1,Class 1,Class 1,Class 1,123 GORGIE ROAD,EH11 1TE,2450
323214.4043,672358.3936,vacant,vacant,Class 2,Vacant,Vacant,Vacant,125 GORGIE ROAD,EH11 1TE,2451
323210.415,672355.733999999,delicatessen,Dantom,Class 4,Class 4,Class 1,Class 1,127 GORGIE ROAD,EH11 1TE,2452
323191.734,672343.2552,mobile phones,fone expert,Class 1,Class 1,Vacant,Class 1,129 GORGIE ROAD,EH11 1TH,2453
323186.415,672340.0638,white goods,White Goods & Co.,Class 1,Class 1,Class 11,Class 1,131 GORGIE ROAD,EH11 1TH,2454
323179.5957,672336.521199999,pictures & picture framing,McRae of Gorgie,Class 1,Vacant,Class 1,Class 1,133 GORGIE ROAD,EH11 1TH,2455
323176.6702,672334.3936,solicitors & estate agents,Grigor Hales,Class 1,Class 2,Class 2,Class 2,135 GORGIE ROAD,EH11 1TH,2456
323172.415,672332.5319,optician,20/20 Opticians,Class 1,Class 1,Class 1,Class 1,139 GORGIE ROAD,EH11 1TH,2457
323101.734,672309.521199999,heating engineer & plumber,J. Carlisle,Vacant,Class 4,Class 4,Class 4,165 GORGIE ROAD,EH11 1TJ,2458
323097.2129,672307.9255,financial services - mortgage brokers,Spyder Properties,Class 2,Class 2,Class 2,Class 2,169 GORGIE ROAD,EH11 1TJ,2459
323090.8617,672306.2552,estate agent,Century 21,Class 1,Class 1,Class 1,Class 2,171 GORGIE ROAD,EH11 1TJ,2460
323086.6064,672304.3936,organic & whole foods,Pete's Farm Shop,Class 1,Class 1,Class 1,Class 1,173 GORGIE ROAD,EH11 1TJ,2461
323081.8193,672303.0638,beauty parlour,Aroma Sanctuary,Class 1,Class 1,Class 1,Class 1,177 GORGIE ROAD,EH11 1TJ,2462
323060.1276,672294.3828,beds,Ideal Bed Company,Class 1,Class 1,Class 1,Class 1,179 GORGIE ROAD,EH11 1TT,2463
323054.8086,672291.9893,unknown,unknown,Class 1,Vacant,Class 3,UNKNOWN USE,183-185 GORGIE ROAD,EH11 1TT,2464
323047.7233,672289.116900001,nail studio,Angel,Class 1,Vacant,Class 11,Class 1,187 GORGIE ROAD,EH11 1TT,2465
323043.734,672287.2552,hairdresser (gents),Fabulous hot Shave,Class 1,Class 1,Class 1,Class 1,189 GORGIE ROAD,EH11 1TT,2466
323040.2767,672285.9255,African food & products,African Crest,Class 1,Class 2,Class 1,Class 1,193 GORGIE ROAD,EH11 1TT,2467
323035.6064,672283.723300001,"hot food take-away (fish & chips, pizzas)",7 Brothers Cafe,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,195 GORGIE ROAD,EH11 1TT,2468
323030.5534,672281.595699999,nail & beauty salon,Beauty 2000,Class 2,Class 2,Class 1,Class 1,199 GORGIE ROAD,EH11 1TT,2469
323024.266,672278.446599999,cake shop,Patisserie Jacob,Class 1,Class 1,Class 1,Class 1,201 GORGIE ROAD,EH11 1TT,2470
323020.8086,672276.8509,tattoo studio,Ink In Skin,Class 1,Vacant,Class 1,Class 2,203 GORGIE ROAD,EH11 1TT,2471
323017.0853,672275.521199999,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,205-207 GORGIE ROAD,EH11 1TT,2472
322995.5319,672267.4574,estate agents,Your Move,Class 1,Vacant,Class 2,Class 2,213 GORGIE ROAD,EH11 1TU,2473
322990.7448,672266.127599999,computers & computer parts,Simbba Technologies,Class 1,Class 1,Class 1,Class 1,217 GORGIE ROAD,EH11 1TU,2474
322986.2236,672264.5319,n/t/c,Shabir Newsagents,Class 1,Class 1,Class 1,Class 1,219 GORGIE ROAD,EH11 1TU,2475
322964.415,672255.797900001, , ,Class 1,Class 9,residential,residential, , ,2476
322955.405,672251.8193,public house,Stratfords,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,227-229 GORGIE ROAD,EH11 1TU,2477
322927.7441,672239.574200001,videotape hire,Blockbuster, , ,Class 1,Class 1,233(1) GORGIE ROAD,EH11 1TU,2478
322916.3083,672236.116900001,chemist,Semi-Chem, , ,Class 1,Class 1,233(2) GORGIE ROAD,EH11 1TU,2479
322904.3405,672232.659499999,betting shop,William Hill, , ,Class 2,Class 2,237-239 GORGIE ROAD,EH11 1TU,2480
322891.5749,672228.404300001,mixed durable goods,Poundstretcher, , ,Class 1,Class 1,243-245 GORGIE ROAD,EH11 1TU,2481
322877.2021,672224.8193,fireplace surrounds / kitchens,Edinburgh Fire Studios / Instyle Kitchens / Edinburgh Granite & Marble, , ,Class 1,Class 1,251-253 GORGIE ROAD,EH11 1TX,2482
322871.0107,672223.5319,hot food take-away (Indian & Bangladeshi),Joy Bangla Take Away,Class 1,Vacant,SUI GENERIS,SUI GENERIS,257 GORGIE ROAD,EH11 1TX,2483
322867.0,672222.191400001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,259 GORGIE ROAD,EH11 1TX,2484
322858.8617,672219.946900001,n/t/c,Gorgie Newsagent, , ,Class 1,Class 1,261-263 GORGIE ROAD,EH11 1TX,2485
322851.8086,672217.9362,grocer,Amma Spices,Class 1,Class 1,SUI GENERIS,Class 1,267 GORGIE ROAD,EH11 1TX,2486
322847.5534,672216.872400001,grocer,Ski Discount Store,Class 1,Class 1,Class 1,Class 1,269 GORGIE ROAD,EH11 1TX,2487
322731,672181,supermarket,Aldi, , ,Class 1,Class 1,345 GORGIE ROAD,EH11 2QX,2488
322317.3482,671865.7776,public house,The Horseshoe Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,437 GORGIE ROAD,EH11 2RT,2489
322040.6228,671700.125700001,public house,Laich Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,(477A) GORGIE ROAD,EH11 3AD,2490
321942.2592,671649.3927,dwelling,dwelling,Class 1,Class 1,Class 9,Class 9, , ,2491
321937.3849,671646.259199999,hairdresser (ladies & gents),John McMahon Hair,Class 1,Class 1,Class 1,Class 1,503B GORGIE ROAD,EH11 3AJ,2492
321767.7776,671550.2302,tool & machine hire,HSS Hire Service, , ,Class 1,Class 1,545-551 GORGIE ROAD,EH11 3AR,2493
323464.1914,672477.2129,converted to residential,dwelling,Class 2,Vacant,Vacant,Class 9, , ,2494
323451.1276,672473.808599999,pets & pet supplies,Water Wonders,Class 1,Class 1,Class 1,Class 1,14-16 GORGIE ROAD,EH11 2LZ,2495
323175.0,672366.2552,hot food take-away (fish & chips),The Gorgie Fish Bar, , ,SUI GENERIS,SUI GENERIS,136-138 GORGIE ROAD,EH11 2NS,2496
323167.7871,672362.404300001,jewellers,Gift Gallery,Class 1,Vacant,Vacant,Class 1,140 GORGIE ROAD,EH11 2NS,2497
323164.0638,672360.5426,hairdresser,New Visage,Class 1,Class 1,Class 1,Class 1,142 GORGIE ROAD,EH11 2NS,2498
323160.0745,672358.946900001,sandwiches,"Food Magic, Juice Magic",Class 1,Class 1,Class 1,Class 1,146-148 GORGIE ROAD,EH11 2NS,2499
322999.3083,672298.659499999,baker,Greggs,Class 1,Class 1,Class 1,Class 1,224 GORGIE ROAD,EH11 2PN,2500
322995.319,672297.0638,tailoring & alterations,The Tailor,Class 2,Class 2,Class 2,Class 1,226 GORGIE ROAD,EH11 2PN,2501
322987.0745,672293.9255,chemist,Boots, , ,Class 1,Class 1,230-232 GORGIE ROAD,EH11 2PN,2502
322974.1169,672289.777000001,supermarket & post office,Scotmid,Class 1,Class 1,Class 1,Class 1,234-236 GORGIE ROAD,EH11 2PL,2503
322962.3083,672285.191400001,vacant,vacant,Class 6,Vacant,Vacant,Vacant,242 GORGIE ROAD,EH11 2PL,2504
322959.6488,672283.8617,shoe repairs,Gorgie Cobblers,Class 1,Vacant,Class 1,Class 1,244 GORGIE ROAD,EH11 2PL,2505
322953.9469,672281.7871,butcher,Charles F. Stanley, , ,Class 1,Class 1,248-250 GORGIE ROAD,EH11 2PL,2506
322947.681,672279.872400001,hot food take-away,Kebab Express,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,252 GORGIE ROAD,EH11 2PL,2507
322939.5319,672277.351199999,charity shop,Salvation Army,Class 2,Class 2,Class 11,Class 1,254-256 GORGIE ROAD,EH11 2PL,2508
322913.5212,672268.0745,charity shop,Hospices of Hope,Class 1,Class 1,Class 1,Class 1,260 GORGIE ROAD,EH11 2PP,2509
322908.734,672266.7448,butcher,Shumba Meats,Class 1,Class 1,Class 1,Class 1,264 GORGIE ROAD,EH11 2PP,2510
322903.9469,672264.6172,florist,City Florists,Class 1,Class 1,Class 1,Class 1,266 GORGIE ROAD,EH11 2PP,2511
322892.0,672261.2129,residential property management,JVR Letting & Management,Class 2,Class 2,Vacant,Class 2,268-270 GORGIE ROAD,EH11 2PP,2512
322880.4466,672257.872400001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,274-284 GORGIE ROAD,EH11 2PP,2513
322875.1276,672256.0107,hairdresser,Perfect Look,Class 1,Class 1,Class 1,Class 1,288 GORGIE ROAD,EH11 2PP,2514
322869.0107,672254.414999999,gifts,Egyptian Treasures,Class 1,Class 1,Vacant,Class 1,290 GORGIE ROAD,EH11 2PP,2515
322863.5319,672252.681,hairdresser (ladies & gents),Bitz and Bobz,Class 1,Class 1,Class 1,Class 1,292 GORGIE ROAD,EH11 2PP,2516
322859.5426,672251.6172,vacant,vacant,Class 2,Class 2,Class 2,Vacant,294 GORGIE ROAD,EH11 2PP,2517
322856.0853,672250.2874,coffee shop,The Koffee Pot,Class 3,Class 3,Class 3,Class 3,298 GORGIE ROAD,EH11 2PP,2518
322845.9362,672247.6064,ladies clothing,Kavelle,Class 2,Class 2,Vacant,Class 1,302-306 GORGIE ROAD,EH11 2PP,2519
324273.8265,676160.6084,"confectionery, tobacconist",Marcantonio,Class 1,Class 1,Class 1,Class 1,28 GRANTON ROAD,EH5 3QS,2520
324272.7608,676167.736099999,veterinary surgery,Dundas Veterinary Group,Class 2,Class 2,Class 2,Class 2, , ,2521
324272.3482,676172.2392,hairdresser,Bonnie & Clyde,Class 1,Class 1,Class 1,Class 1,36 GRANTON ROAD,EH5 3QS,2522
324271.3048,676178.195800001,pets & per supplies,Noah's Ark, , ,Class 1,Class 1,38-40 GRANTON ROAD,EH5 3QS,2523
324269.6741,676188.8265,hairdresser,Ray Douglas,Class 1,Class 1,Class 1,Class 1,46 GRANTON ROAD,EH5 3QS,2524
324266.544,676211.7608,clothing & accessories,Glad Rags,Class 1,Class 1,Vacant,Class 1,48 GRANTON ROAD,EH5 3QU,2525
324265.8265,676216.2392,hot food take-away,Mare Blu,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,50 GRANTON ROAD,EH5 3QU,2526
324260.544,676248.108999999,grocer / convenience store,Key Store,Class 1,Class 1,Class 1,Class 1,56 GRANTON ROAD,EH5 3QU,2527
324259.4572,676254.956599999,delicattessen & take-away,Goodfillas,Class 1,Class 1,Class 1,Class 1,62 GRANTON ROAD,EH5 3QU,2528
324258.7398,676260.434900001,hairdresser,Hair by Angela Jane,Class 1,Class 1,Class 1,Class 1,64 GRANTON ROAD,EH5 3QU,2529
324234.3048,676423.348200001,photographic studio,David Bryce Photography,Class 1,Class 1,Class 2,Class 2,110 GRANTON ROAD,EH5 3RE,2530
324230.3482,676426.6741,hairdresser,JR's Studio,Class 1,Class 1,Class 1,Class 1,112 GRANTON ROAD,EH5 3RE,2531
324226.9133,676429.348200001,chemist,Co-operative Pharmacy,Class 1,Class 1,Class 1,Class 1,114-116 GRANTON ROAD,EH5 3RE,2532
324220.3048,676459.1735,Tanz,Tanning Studio,Class 1,Vacant,Class 11,Class 11,122-126 GRANTON ROAD,EH5 3RF,2533
324227.3048,676471.891000001,hairdresser,Luigi's,Class 1,Vacant,Class 1,Class 1,128 GRANTON ROAD,EH5 3RF,2534
323665.5965,677111.2017,charity office,St. Columba's Trading Ltd.,Class 2,Vacant,Class 2,Class 2,2 GRANTON SQUARE,EH5 1HE,2535
323736.2017,677071.4035,hot food take-away,Square Snack,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 GRANTON SQUARE,EH5 1HA,2536
325271.5824,673327.0437,musical instruments,Red Dog Music,Class 1,Class 1,Class 1,Class 1,1 GRASSMARKET,EH1 2HY,2537
325277.9832,673317.2755,vacant,vacant,Class 1,Class 1,Class 1,Vacant,5 GRASSMARKET,EH1 2HY,2538
325280.906,673311.7223,gifts / café,Helios Fountain,Class 1,Class 1,Class 1,Class 1,7 GRASSMARKET,EH1 2HY,2539
325283.812,673299.862199999,public house,Bar Alba,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,9-11 GRASSMARKET,EH1 2HY,2540
325311.4468,673291.753599999,vacant,vacant,Class 1,Class 1,Class 1,Vacant,15 GRASSMARKET,EH1 2HS,2541
325315.5386,673293.7996,embroidrery,The Grassmarket Embroidery Shop,Class 1,Class 1,Class 1,Class 1,19 GRASSMARKET,EH1 2HS,2542
325320.9082,673296.507300001,café,Castle Rock Café,Class 1,Class 1,Class 1,Class 3,21 GRASSMARKET,EH1 2HS,2543
325324.1232,673297.968699999,antiques,Iconic,Class 1,Class 1,Class 1,Class 1,23 GRASSMARKET,EH1 2HS,2544
325331.3695,673300.968699999,n/t/c,News Express,Class 1,Class 2,Class 1,Class 1,27 GRASSMARKET,EH1 2HS,2545
325335.1691,673302.7223,take-away food,Blackcherry,Class 1,Class 1,Class 1,Class 1,29 GRASSMARKET,EH1 2HS,2546
325394.8936,673332.5678,deli/café,The Bothy, , ,Class 1,Class 3,37 GRASSMARKET,EH1 2HS,2547
325460.5386,673360.091800001,hairdresser,Leigh Ross,Class 4,Class 1,Class 1,Class 1,63 GRASSMARKET,EH1 2HJ,2548
325473.0,673366.246400001,PC repair,G-Tee, , ,Class 2,Class 1,67 GRASSMARKET,EH1 2HJ,2549
325483.785,673372.077299999,clothing (cashmere knitwear),Hawick Cashmere, , ,Class 1,Class 1,71 GRASSMARKET,EH1 2HJ,2550
325499.7536,673380.123199999,café,CQ's, , ,Class 1,Class 3,81 GRASSMARKET,EH1 2HJ,2551
325504.5386,673382.215,retro & second-hand clothing,W. Armstrong & Son,Class 1,Class 1,Class 1,Class 1,83 GRASSMARKET,EH1 2HJ,2552
325517.1232,673387.215,hot food take-away,Castle Rock Take Away,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,87 GRASSMARKET,EH1 2HJ,2553
325306.2923,673346.785,café,Café Jacques,Class 1,Class 1,Class 3,Class 3,10 GRASSMARKET,EH1 2JU,2554
322780.5212,672233.0107,public house,Station Tavern,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,316-320 GORGIE ROAD,EH11 2QZ,2555
322698.4894,672215.5996,Polish delicatessen,Kleofas,Class 1,Class 1,Vacant,Class 1,340 GORGIE ROAD,EH11 2QU,2556
322693.9633,672214.5551,cafe/takeaway,Kelofas,Vacant,Vacant,Vacant,Class 3,342 GORGIE ROAD,EH11 2QU,2557
322687.6963,672213.8588,hot food take-away (fish & chips etc.),Sunset Fish & Chicken Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,346 GORGIE ROAD,EH11 2QU,2558
322660.7505,672207.1412,optician,20/20 Opticians,Class 1,Class 1,Class 1,Class 1,348-350 GORGIE ROAD,EH11 2RQ,2559
322656.2244,672206.0967,take-away food,The Wee Shop,Class 1,Class 1,Class 1,Class 1,352 GORGIE ROAD,EH11 2RQ,2560
322651.6983,672205.052200001,betting shop,Ladbrokes, , ,Class 2,Class 2,356-358 GORGIE ROAD,EH11 2RQ,2561
322642.6461,672202.963300001,health & fitness,Curves, , ,Vacant,Class 11,360-362 GORGIE ROAD,EH11 2RQ,2562
325368.242,673372.229599999,restaurant,Petit Paris,Class 1,Class 3,Class 3,Class 3,38-40 GRASSMARKET,EH1 2JU,2563
325376.7996,673375.661800001,take-away food (pizzas etc.),Made in Italy,Class 1,Class 1,Class 1,Class 1,42 GRASSMARKET,EH1 2JU,2564
325417,673390,café,Pompei,Class 1,Class 3,Class 3,Class 3,60-64 GRASSMARKET,EH1 2JR,2565
