X,Y,DESCRIP96,BUSINESS96,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
326166.0313,672673.5678,cafe & food take-away (French),The Renaissance of Food,Class 1,Class 3,Vacant,Class 3,118 BUCCLEUCH STREET,EH8 9NQ,810
326172.1837,672666.077299999,antiques,Adam & Co.,Class 1,Class 1,Vacant,Vacant,124 BUCCLEUCH STREET,EH8 9NQ,811
326581,675042,electrical contractors,John Redpath,Class 4,Class 4,Class 4,Class 4,1 BUCHANAN STREET,EH6 8SJ,812
326648.1513,675135.2728,community development office,Pilmeny Development Project,Class 4,Class 2, , , , ,813
326645.2251,675129.407500001,community development office,Pilmeny Development Project,Class 4,Class 2, , , , ,814
326714.5669,675161.8268,public house,Dizzies,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,25 BUCHANAN STREET,EH6 8SQ,815
326699.0236,675170.0,unknown,Too Daft Birds,Vacant,UNKNOWN USE,Class 4,Vacant,28 BUCHANAN STREET,EH6 8RE,816
324476.9807,669054.852299999,bank,Bank of Scotland,Class 2,Class 2,Class 2,Class 2,2 BUCKSTONE TERRACE,EH10 6PZ,817
324480.5602,669048.1636,n/t/c,Buckstone Newsagent,Class 1,Class 1,Class 1,Class 1,4 BUCKSTONE TERRACE,EH10 6PZ,818
324482.6148,669043.669299999,solicitors,Allingham,Class 2,Class 2,Class 2,Class 2,4A BUCKSTONE TERRACE,EH10 6PZ,819
324485.0545,669038.918199999,post office,Post Office,Class 1,Class 1,Class 1,Class 1,8 BUCKSTONE TERRACE,EH10 6PZ,820
324486.4943,669034.645500001,grocer,McCallums,Class 1,Class 1,Class 1,Class 1,8A BUCKSTONE TERRACE,EH10 6PZ,821
324489.175,669029.521600001,butcher,Ballantyne,Class 1,Class 1,Class 1,Class 1,10 BUCKSTONE TERRACE,EH10 6PZ,822
324491.5796,669023.887499999,chemist,Moss,Class 1,Class 1,Class 1,Class 1,10A BUCKSTONE TERRACE,EH10 6PZ,823
324493.6693,669018.863600001,wine merchant,Victoria Wine,Class 1,Class 1,Class 1,Class 1,14 BUCKSTONE TERRACE,EH10 6PZ,824
324496.1091,669013.3421,videotape hire,Global Video,Class 1,Class 1,Class 1,Class 3,16 BUCKSTONE TERRACE,EH10 6PZ,825
318656.1182,673968.020199999,betting shop,Regent Racing / Arthur Prince,Vacant,Class 2,Vacant,Demolished, , ,826
318656.196,673961.5649,hairdresser,Jane Montgomery,Class 1,Class 1,Class 1,Demolished, , ,827
318655.8415,673955.2248,videotape hire,Global Video,Class 1,Class 1,Vacant, , , ,828
318655.7493,673946.9078,n/t/c,John Menzies,Class 1,Class 1,Class 1,Demolished, , ,829
318662.4986,673924.662799999,supermarket,Safeway,Class 1,Class 1,Class 1,Demolished, , ,830
312322.6067,677672.459799999,restaurant,McDonalds, ,Class 3, , , , ,831
312231.4492,677684.8467,service station,Texaco, ,SUI GENERIS, , , , ,832
327524,667908,hot food take-away (Chinese),Harmony,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 BURDIEHOUSE TERRACE,EH17 8AQ,833
327312.843,675674.3873,public house,n/a,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,834
327114.5359,674413.719000001,bicycles,Sandy Gilchrist,Class 1,Class 1,Class 1,Class 1,1 CADZOW PLACE,EH7 5SN,835
327119.5033,674414.4641,hairdresser,A Cut Above,Class 1,Class 1,Class 1,Class 1,3 CADZOW PLACE,EH7 5SN,836
327125.0916,674414.960899999,videotape hire,Armchair Theatre Video,Class 1,Class 1,Class 1,Class 1,4(01) CADZOW PLACE,EH7 5SN,837
327134.013,674414.9739,unknown,Consultation & Advocacy Promotions,Class 1,UNKNOWN USE,UNKNOWN USE,UNKNOWN USE,5 CADZOW PLACE,EH7 5SN,838
327140.0981,674414.725500001,restaurant,Yellow River,Class 3,Class 3,Class 3,Class 3,7-8 CADZOW PLACE,EH7 5SN,839
327147.9084,674414.2092,second-hand furniture,Abbey Saleroom,Class 1,Class 1,Class 1,Class 1,9 CADZOW PLACE,EH7 5SN,840
327152.8758,674413.7125,property agent,Consumer Finance Ltd.,Class 1,Class 4,Class 2,Class 2,11 CADZOW PLACE,EH7 5SN,841
327157.719,674413.215700001,hot food take-away,New Horizon,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,12 CADZOW PLACE,EH7 5SN,842
327168.7647,674412.3204,n/t/c,K & B,Class 1,Class 1,Class 1,Class 1,14-15 CADZOW PLACE,EH7 5SN,843
327173.7321,674411.6994,hot food take-away,Moonlighting,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,17 CADZOW PLACE,EH7 5SN,844
327180.1372,674410.960899999,chemist,Lloyds,Class 1,Class 1,Class 1,Vacant,18 CADZOW PLACE,EH7 5SN,845
327185.2288,674410.3399,t.v. & video repairs,T.V. & Video Repair Centre,Class 1,Class 1,Class 1,Class 2,19 CADZOW PLACE,EH7 5SN,846
327190.072,674409.8432,public house,Station Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,21 CADZOW PLACE,EH7 5SN,847
327213.2616,674404.6601,plumbers,YB Contracts,Vacant,Class 4, , , , ,848
327216.2353,674404.111099999,grocer,Jaffa King,Class 1,Class 1, , , , ,849
319109.1516,670383.845000001,grocer,Calder Supermarket,Class 1,Class 1, , , , ,850
319122.0122,670383.2675,hot food take-away,Spice of Life,Vacant,SUI GENERIS, , , , ,851
319132.6968,670383.0869,grocer,Sleemy Brothers,Class 1,Class 1, , , , ,852
319150.2419,670382.4805,hardware & post office,Calder Crossway Sub Post Office,Class 1,Class 1,Class 1,Class 1,10-12 CALDER PARK,EH11 4JN,853
319156.0,670382.238600001,n/t/c & greeting cards,T. & B.M. Hand,Class 1,Class 1,Vacant, , , ,854
319161.0,670382.0869,baker,n/a,Vacant,Class 1,Class 1,SUI GENERIS,14 CALDER PARK,EH11 4JN,855
319165.6968,670381.9353,hairdresser,A. & M. Methven,Class 1,Class 1,Class 1,Vacant,16 CALDER PARK,EH11 4JN,856
319170.2419,670381.845000001,chemist,Calder Pharmacy (Vantage),Class 1,Class 1,Class 1,Class 1,18 CALDER PARK,EH11 4JN,857
320343.2412,670908.853399999,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,283-289 CALDER ROAD,EH11 4RH,858
320331.128,670904.231899999,chemist,J. & A. Walker,Class 1,Class 1,Class 1,Class 1,291 CALDER ROAD,EH11 4RH,859
320287.744,670888.4954,grocer,Corner Shop,Class 1,Class 1,Class 3,Class 3,329 CALDER ROAD,EH11 4AH,860
320283.1447,670886.870100001,wine merchant,Haddows,Class 1,Class 1,Class 1,Class 1,331 CALDER ROAD,EH11 4AH,861
320279.1633,670885.248600001,fabrics,H.M. Yardley,Class 1,Class 1,Class 11,Class 11,333 CALDER ROAD,EH11 4AH,862
320265.9852,670879.4211,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Vacant,339 CALDER ROAD,EH11 4AH,863
320261.9128,670877.5659,grocer,Calder Road Food Stores,Class 1,Class 1, , , , ,864
320257.6661,670875.465700001,butcher,P.S. Hewitt,Class 1,Class 1, , , , ,865
320252.9573,670873.4211,hairdresser,Cutters,Class 1,Class 1,Vacant,Class 1,345 CALDER ROAD,EH11 4AH,866
319699.6328,670712.2576,supermarket,Presto,Class 1,Class 1,Class 1,Class 1,483 CALDER ROAD,EH11 4AW,867
319701.3289,670705.7556,chemist,David King Pharmacy,Class 1,Class 1,Class 1,Class 1,483A CALDER ROAD,EH11 4AW,868
319703.5905,670694.7305,public house,Artful Dodger,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,485 CALDER ROAD,EH11 4AW,869
319702.4597,670699.819,videotape hire,Global Video,Vacant,Class 1, , , , ,870
319715.181,670690.2074,vacant, ,Vacant,Vacant,SUI GENERIS,SUI GENERIS,487 CALDER ROAD,EH11 4AW,871
319716.3118,670681.726500001,vacant, ,Vacant,Vacant,SUI GENERIS,SUI GENERIS,487A CALDER ROAD,EH11 4AW,872
319708.1136,670677.486099999,hot food take-away (Chinese),Hong Kong Chinese,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,489 CALDER ROAD,EH11 4AW,873
319702.7424,670676.638,shoe repairs,H. Cant,Class 1,Class 1,Class 2,Class 2,489A CALDER ROAD,EH11 4AW,874
319697.9366,670675.789899999,vacant, ,Class 1,Vacant,Class 11, , , ,875
319692.0,670674.6592,hairdresser,Simply Heads,Class 1,Class 1,Vacant, , , ,876
319687.7596,670674.093800001,baker,Kelly's Bakery,Class 1,Class 1,Class 1,Class 1,493 CALDER ROAD,EH11 4AW,877
319684.9326,670673.5284,bank,T.S.B.,Class 2,Class 2, , , , ,878
319681.823,670700.1017,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,497 CALDER ROAD,EH11 4AW,879
319680.6922,670705.472899999,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 1,499 CALDER ROAD,EH11 4AW,880
319671.646,670709.1479,launderette,Aqua Launderette,Class 1,Class 1,SUI GENERIS,SUI GENERIS,501 CALDER ROAD,EH11 4AW,881
319602.7094,670677.080600001,service station,Burmah, ,SUI GENERIS,Vacant, , , ,882
319625.3712,670766.502,service station,B.P.,SUI GENERIS,SUI GENERIS, , , , ,883
324056.9785,672872.0,grocer & n/t/c,M.R.A. Stores - The Corner Shop,Class 1,Class 1,Class 1,Class 1,14-16 CALEDONIAN CRESCENT,EH11 2AJ,884
323964.2552,672955.191400001,security systems,Scotia Alarms Ltd.,Class 1,Class 4, ,Class 4,4 CALEDONIAN PLACE,EH11 2AS,885
323966.6488,672951.733999999,"records, tapes",Disks,Class 1,Class 1,Class 4,Vacant,6 CALEDONIAN PLACE,EH11 2AS,886
324018.1169,672990.9893,hardware wholesale office,Cairney Hardware,Class 4,Class 1, , , , ,887
324014.9255,672992.8509,hardware wholesale office,Cairney Hardware,Class 1,Class 1, , , , ,888
324011.734,672994.1807,vacant, ,Vacant,Vacant, , , , ,889
325999.2001,673980.600099999,public house,The Venue,SUI GENERIS,SUI GENERIS, , , , ,890
325955.261,674089.942399999,public house,Leith Oyster Bar,Vacant,SUI GENERIS, , , , ,891
327537.4304,674353.513900001,t.v. aerial installation,Aerial-rite,Class 1,Class 4,Class 4,Class 4,1 CAMBUSNETHAN STREET,EH7 5TZ,892
327559.5214,674345.888699999,vacant, ,Class 4,Vacant,Class 1,Class 1,4 CAMBUSNETHAN STREET,EH7 5UA,893
327553.0721,674398.5085,dental laboratory,Jim Taylor,Vacant,Class 2,Vacant,Class 9, , ,894
327552.4901,674402.290999999,upholsterer,John James White,UNKNOWN USE,Class 4,Class 4,Class 4,18 CAMBUSNETHAN STREET,EH7 5UA,895
324552.3202,671181.227499999,betting shop,Ladbrokes,Class 2,Class 2,Vacant,Class 1,1 CANAAN LANE,EH10 4SZ,896
324593.7472,671158.6601,home brew supplies,Home Brew Centre,Class 1,Class 1, , , , ,897
325679.4918,673327.3037,training centre,The Diver Training Centre,Vacant,Class 4,Class 2,Class 3,21 CANDLEMAKER ROW,EH1 2QG,898
325677.2044,673330.2652,office,unknown,Class 1,Class 4, , , , ,899
325674.8178,673334.243000001,antiques,Another World,Class 1,Class 1,Class 4,Vacant,25 CANDLEMAKER ROW,EH1 2QG,900
325673.5526,673337.204399999,comics,Deadhead Comics,Class 1,Class 1,Class 1,Class 1,27 CANDLEMAKER ROW,EH1 2QG,901
325656.8563,673354.718499999,nursery,Elim Day Nursery Centre,Class 4,Class 10, , , , ,902
325654.4696,673357.3704,public house,Kicks,Class 4,SUI GENERIS, , , , ,903
325652.6133,673365.060699999,public house,Kicks,Class 1,SUI GENERIS, , , , ,904
325617.4311,673378.204399999,antiques,Joys,Class 1,Class 1,Class 1,Class 1,39 CANDLEMAKER ROW,EH1 2QB,905
325621.9393,673376.348099999,art gallery,Pg Portfolio Gallery,Class 1,Class 1,Class 1,Class 1, , ,906
325685.917,673285.386700001,public house,Greyfriars Bobby,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,30-34 CANDLEMAKER ROW,EH1 2QE,907
325673.3867,673306.5911,candles,Edinburgh Candle Shop,Class 1,Class 1,Class 1,Class 1,42 CANDLEMAKER ROW,EH1 2QE,908
325670.1215,673312.060699999,restaurant,The Haw House,Class 1,Class 3,Class 3,Class 3,44 CANDLEMAKER ROW,EH1 2QE,909
325666.4474,673319.5911,kitchen & bedroom fittings,G. Chater,Class 1,Class 1,Class 1,Class 1,46 CANDLEMAKER ROW,EH1 2QE,910
325662.243,673327.2652,residential letting agency,Greyfriars Letting Agency,Class 1,Class 2,Class 2,Class 2,50 CANDLEMAKER ROW,EH1 2QE,911
325658.7956,673331.7733,antiques,Still Life Antiques,Class 1,Class 1,Class 1,Class 1,54 CANDLEMAKER ROW,EH1 2QE,912
325655.1215,673336.0,vacant, ,Class 1,Vacant,Class 1,Class 1,56A CANDLEMAKER ROW,EH1 2QE,913
325652.2044,673338.1215,ladies clothing,Rosie's,Class 1,Class 1,Class 1,Class 1,58 CANDLEMAKER ROW,EH1 2QE,914
325645.8563,673343.0,gents clothing,Odd Man Out,Class 1,Class 1,Class 4,Class 1,62-64 CANDLEMAKER ROW,EH1 2QE,915
325249.0886,675010.2531,hot food take-away,Chinese Gastronomic Takeaway,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,12 CANON STREET,EH3 5HE,916
326724.3382,673919.661800001,clothing & highland dress hire,A' the Best  fae Scotland,Class 1,Class 1,Class 1,Class 1, , ,917
326709.7536,673909.9541,professional sound & lighting sysytems,Pegasus Sound & Light,Vacant,Class 4,Class 4,Class 4,23-25 CANONGATE,EH8 8BX,918
326696.1691,673902.9541,vacant, ,Class 1,Vacant,Vacant,Vacant,29 CANONGATE,EH8 8BS,919
326597.5845,673865.492699999,public house,Jenny Ha's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,67 CANONGATE,EH8 8BS,920
326584.1691,673859.123199999,café & tea room,Clarinda's Tea Room,Class 3,Class 3,Class 3,Class 3,69 CANONGATE,EH8 8BS,921
326552.8768,673844.9541,gifts & souvenirs,The Genuine Article,Class 1,Class 1,Class 1,Class 1,97 CANONGATE,EH8 8BP,922
326535.2923,673837.8309,grocer,Canongate Stores,Class 1,Class 1,Class 1,Class 1,101 CANONGATE,EH8 8BP,923
326515.3382,673824.8309,knitwear,Old Town Knitwear,Class 1,Class 1,Class 1,Class 1,125 CANONGATE,EH8 8BP,924
326502.8768,673819.9541,knitwear,T.N. Middlemass,Class 1,Class 1,Class 1,Class 1,131 CANONGATE,EH8 8BP,925
326497.6159,673818.2004,vacant, ,Class 1,Vacant,Class 1,Class 1,133-135 CANONGATE,EH8 8BP,926
326483.3382,673813.908199999,Christmas decorations,Ye Olde Christmas Shoppe,Class 1,Class 1,Class 1,Class 1,143-145 CANONGATE,EH8 8BN,927
326404.5073,673785.4781,public house,Tolbooth Tavern,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,167 CANONGATE,EH8 8BN,928
326394.5073,673784.3236,maps (antiquarian & reproduction),Carson Clark Gallery,Class 1,Class 1,Class 1,Class 1,173 CANONGATE,EH8 8BN,929
326386.6305,673780.615900001,second-hand books,Tolbooth Books,Class 1,Class 1,Class 1,Class 1,175 CANONGATE,EH8 8BN,930
326373.6305,673775.031300001,vacant, ,Class 1,Vacant,Class 1,Class 1,181-183 CANONGATE,EH8 8BN,931
326360.7536,673766.400900001,toys & models,Mac's Models,Class 1,Class 1,Vacant,Class 1,187 CANONGATE,EH8 8BN,932
326396,673754,spirit merchant,Cadenhead's Whisky Shop,Class 1,Class 1,Class 1,Class 1,172 CANONGATE,EH8 8DF,933
326282.0146,673721.492699999,second-hand books,Castle Books,Class 1,Class 1,Class 1,Class 3,204 CANONGATE,EH8 8DQ,934
326273.0,673718.338199999,n/t/c,D. & C. Murdoch,Class 1,Class 1,Class 1,Class 1,208 CANONGATE,EH8 8DQ,935
326261.2923,673714.659600001,public house,The Canon's Gait,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,232 CANONGATE,EH8 8DQ,936
326236.4133,673706.8266,restaurant,Pancho Villa's,Class 3,Class 3,Class 3,Class 3,240 CANONGATE,EH8 8AB,937
326212.2923,673703.137800001,grocer,Royal Mile General Grocer & Off License,Class 1,Class 1,Class 1,Class 1,244 CANONGATE,EH8 8AB,938
326209.3695,673702.8455,jeweller,Buzzmarks,Class 1,Class 1,Class 2,Class 2,248 CANONGATE,EH8 8AA,939
326203.6764,673702.3069,knitwear,Cameron's Cashmere,Class 1,Class 1,Class 1,Class 1,250 CANONGATE,EH8 8AA,940
326196.3695,673701.137800001,crafts,Frontiers,Class 1,Class 1,Class 1,Class 1,254 CANONGATE,EH8 8AA,941
326187.9235,673699.7552,public house,White Horse,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,266 CANONGATE,EH8 8AA,942
326182.2923,673698.983200001,fishmonger,Croan,Class 1,Class 1,Class 1,Class 1,270 CANONGATE,EH8 8AA,943
326178.785,673698.1064,fine art,Royal Mile Gallery,Class 1,Class 1,Class 1,Class 1,272 CANONGATE,EH8 8AA,944
326173.8163,673696.9373,vacant, ,Class 1,Vacant,Class 1,Class 3,274 CANONGATE,EH8 8AA,945
326168.6159,673695.553200001,knitwear,Ragamuffin,Class 1,Class 1,Class 1,Class 1,276 CANONGATE,EH8 8AA,946
326164.524,673694.091800001,butcher,Michael Wilson - Royal Mile Butchers,Class 1,Class 1,Class 1,Class 1,278 CANONGATE,EH8 8AA,947
325353.8371,675021.2324,public house,McLachlans,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 CANONMILLS,EH3 5HA,948
325338.581,675026.185699999,residential, ,Class 1,Class 9, , , , ,949
325333.279,675027.581,hot food take-away,Cannonmeals Takeaway,Class 4,SUI GENERIS,SUI GENERIS,Class 3,5 CANONMILLS,EH3 5HA,950
325296.2148,675018.050899999,service station,Texaco,SUI GENERIS,SUI GENERIS,Class 1,Class 1,23 CANONMILLS,EH3 5HA,951
325242.3291,675051.3291,baker,Taylors,Class 1,Class 1,Class 1,Vacant,30 CANONMILLS,EH3 5LH,952
324534.4298,671656.912900001,carpets,Lorimer & Beetham,Class 1,Class 1,Class 1,Class 1,6-10 CHURCH HILL PLACE,EH10 4BD,953
324542.1405,671657.598300001,furniture,James Erskine,Class 1,Class 1,Class 1,Class 1,14 CHURCH HILL PLACE,EH10 4BD,954
324546.0815,671658.112400001,furniture,James Erskine,Class 1,Class 1,Class 1,Class 1,16 CHURCH HILL PLACE,EH10 4BD,955
324765.7797,674719.423599999,grocer & wine merchant,R Wines,Class 1,Class 1, , , , ,956
326202.5386,672830.2609,n/t/c,Bukahari,Class 1,Class 1,Class 1,Class 1,3 CLERK STREET,EH8 9JH,957
326229.7996,672778.6305,prize bingo,Johnny's Amusements,Class 1,Class 11,Class 11,Class 11,21 CLERK STREET,EH8 9JH,958
326232.1378,672774.8309,clothing & gifts,Fool Clothing,Class 1,Class 1, , , , ,959
326235.8309,672767.768200001,grocer,Spar 24 hour shop,Class 1,Class 1, , , , ,960
326237.5845,672764.553200001,hot food take-away,Pasquale Fish & Chips,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,33-35 CLERK STREET,EH8 9JH,961
326241.0918,672758.4155,cafe,Marmaris,Class 1,Class 3, , , , ,962
326246.7077,672748.183700001,business services,Edin. Word Processing Svs.,Class 2,Class 4,Class 1,Class 1,37 CLERK STREET,EH8 9JQ,963
326248.7536,672744.384099999,"second-hand t.v.s, videos",Discount T.V. Centre,Class 1,Class 1,Class 1,Class 1,39 CLERK STREET,EH8 9JQ,964
326253.43,672737.077299999,travel agent,The Flight Bureau,Class 1,Class 1,Class 1,Class 1,45 CLERK STREET,EH8 9JQ,965
324217.8871,674687.225099999,hairdresser,Clip Joint Hairdresser,Class 1,Class 1,Class 1,Class 1,17 COMELY BANK ROAD,EH4 1DS,966
324213.662,674688.0701,vacant, ,Class 1,Vacant, , , , ,967
326226.4468,672844.4614,delicatessen,Ashby's Deli,SUI GENERIS,Class 1, , , , ,968
326229.0773,672839.2004,hot food take-away,La Palma,SUI GENERIS,SUI GENERIS, , , , ,969
326231.8622,672834.091800001,clothing,Army & Navy Store,Class 1,Class 1,Class 1,Class 1,10 CLERK STREET,EH8 9HX,970
326233.9082,672829.707699999,fishmonger,Granton Seafoods,Class 1,Class 1,Class 1,Class 1,12 CLERK STREET,EH8 9HX,971
326235.9541,672825.3236,baker,Francis Irvine,Class 1,Class 1,Class 2,Class 2,16 CLERK STREET,EH8 9HX,972
326239.4468,672818.922700001,public house,Wm. McEwan's Ale House,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,18-24 CLERK STREET,EH8 9HX,973
326241.785,672814.5386,n/t/c,Capital Newsagents,Class 1,Class 1,Class 1,Class 1,26 CLERK STREET,EH8 9HX,974
326244.4155,672810.446799999,hot food take-away,Diane's Chinese Emporium,Class 3,SUI GENERIS,Class 3,Class 3,28 CLERK STREET,EH8 9HX,975
326247.4468,672804.553200001,betting shop,William Hill,Class 2,Class 2,Class 2,Class 2,30-32 CLERK STREET,EH8 9HX,976
326249.4927,672799.876800001,butcher,First Class,Class 1,Class 1,Class 1,Vacant,36 CLERK STREET,EH8 9HX,977
326252.1232,672795.2004,fishmonger & poulterer,Walton's,Class 1,Class 1,Class 1,Vacant,38 CLERK STREET,EH8 9HX,978
326255.9854,672788.8309,estate agents & financial services,Drummond Drysdale & Grieve,Class 2,Class 2,Class 1,Class 1,40 CLERK STREET,EH8 9HX,979
326259.4927,672783.862199999,wine merchant,Thresher,Class 1,Class 1,Class 1,Vacant,42-44 CLERK STREET,EH8 9HX,980
326273.9395,672757.215,chemist,G. Chapman,Class 1,Class 1,Class 1, , , ,981
326278.3236,672749.3236,beauty salon,Beauty by Elaine,Class 1,Class 1,Class 1, , , ,982
326280.0773,672745.816299999,travel agent,World Travel,Class 1,Class 1,Class 2,Class 1,52 CLERK STREET,EH8 9JB,983
326282.57,672740.4614,grocer,SNS Food Store,Class 1,Class 1,Vacant,Vacant,54 CLERK STREET,EH8 9JB,984
324408.1124,670614.657299999,antiques,Craiglea Clocks,Vacant,Class 1,Class 1,Class 1,88 COMISTON ROAD,EH10 5QJ,985
324406.5702,670610.0309,fireplaces,Hestia Fireside Design,Class 1,Class 1,Class 1,Class 1,90 COMISTON ROAD,EH10 5QJ,986
324397.5674,670583.5112,grocer,Morningside General Store,Class 1,Class 1,Class 1,Class 1,92 COMISTON ROAD,EH10 5QL,987
324396.368,670579.741599999,vacant, ,Class 1,Vacant,Class 1,Class 1,94 COMISTON ROAD,EH10 5QL,988
324395.3399,670576.3146,dry cleaner,Comiston Dry Cleaning Service,Class 1,Class 1,Class 2,Class 2, , ,989
324394.1405,670572.202199999,hairdresser,Jackie Murray Hair Design,Vacant,Class 1,Class 1,Class 1,98 COMISTON ROAD,EH10 5QL,990
324346.8848,670437.657299999,veterinary surgery,Armac Veterinary Group,Class 2,Class 2,Class 2,Class 2, , ,991
324345.6854,670434.3708,architectural consultant,Hunter Walker Associates,Class 1,Class 4,Class 4,Class 4,130 COMISTON ROAD,EH10 5QN,992
324344.2275,670429.997199999,n/t/c,D. & D. Ballantyne,Class 1,Class 1,Class 4,Class 4,134 COMISTON ROAD,EH10 5QN,993
324342.6854,670424.932600001,accountants,Accountant Services (Edin.) Ltd.,Class 1,Class 2,Class 4,Class 4,136 COMISTON ROAD,EH10 5QN,994
325219.8605,675066.0634,fireplaces,Fireplace Design,Class 1,Class 1,Class 1,Class 1,1 CANONMILLS BRIDGE,EH3 5LF,995
325216.1011,675068.569700001,hot food take-away,Eastern Spices,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,2 CANONMILLS BRIDGE,EH3 5LF,996
325207.7469,675074.0,tiles,Budget Tiles,Class 1,Class 1,Class 1,Class 1,3-6 CANONMILLS BRIDGE,EH3 5LF,997
327609,668149,demolished for housing, ,Class 1,Demolished, , , , ,998
327603.6763,668146.066500001,demolished for housing, ,Class 1,Demolished, , , , ,999
320911.5228,672073.0,demolished, ,Class 1,Demolished, , , , ,1000
324998.6647,673799.4537,vacant, ,Class 3,Vacant,Class 1,Class 1,5 CASTLE STREET,EH2 3AH,1001
324995.2413,673803.8391,office,n/a,Class 1,Class 4, , , , ,1002
324994.6118,673809.793400001,building society,Northern Rock,Class 1,Class 2,Class 2,Class 2,9 CASTLE STREET,EH2 3AH,1003
324993.625,673812.675000001,cafe,Cafe 9,Class 1,Class 3,Vacant,Class 1,9A CASTLE STREET,EH2 3AH,1004
324990.6001,673823.506200001,building society,Bristol & West,Class 1,Class 2,Class 2,Class 3,13A CASTLE STREET,EH2 3AH,1005
324989.2876,673828.612600001,restaurant,Pizzaland,Class 3,Class 3,Class 3,Class 3,15 CASTLE STREET,EH2 3AH,1006
324987.9762,673832.312100001,restaurant (Chinese),Orchid Lodge,Class 3,Class 3,Class 3,Class 3,15A CASTLE STREET,EH2 3AH,1007
324983.2324,673855.855900001,wine merchant,Victoria Wine,Class 1,Class 1,Class 1,Class 1,21(GF10) CASTLE STREET,EH2 3DN,1008
324982.1412,673859.752900001,restaurant (Chinese),Golden Dragon,Class 3,Class 3,Class 3,Class 3,21(GF20) CASTLE STREET,EH2 3DN,1009
324980.2971,673865.8177,shoe repairs,H. Robertson,Class 1,Class 1,Class 1,Class 1,21A CASTLE STREET,EH2 3DN,1010
324978.1412,673872.661800001,charity shop,Royal Edinburgh Repository & Self Aid Society,Class 1,Class 1,Class 1,Class 1,23(GF) CASTLE STREET,EH2 3DN,1011
